alert_id,transaction_id,alert_type,alert_date,resolved,resolution_date,remarks,resolution_time_days,cleaning_status
alert192001,txn10092001,Suspicious_Login,,True,,We animal keep accept wish effort.,,Cleaned and Validated
alert176343,txn10076343,Suspicious_Login,,True,,Set score voice mind audience ok.,,Cleaned and Validated
alert119727,txn10019727,Unusual_Amount,2025-11-04 14:14:18,True,2025-11-04 14:14:18,Daughter positive hard play.,0.0,Cleaned and Validated
alert127266,txn10027266,Unusual_Time,,True,2025-11-04 06:42:12,Just figure start rule billion dinner.,,Cleaned and Validated
alert116601,txn10016601,Unusual_Time,2025-11-04 03:25:36,True,2025-11-04 03:25:36,Popular hard make.,0.0,Cleaned and Validated
alert139765,txn10039765,Unusual_Amount,2025-11-04 08:52:00,True,2025-11-04 08:52:00,Hold imagine politics art article.,0.0,Cleaned and Validated
alert142445,txn10042445,Unusual_Amount,,True,,Doctor director serve none still measure.,,Cleaned and Validated
alert187403,txn10087403,Suspicious_Login,,True,,Station morning standard.,,Cleaned and Validated
alert196069,txn10096069,Frequent_Failure,,True,,Life Democrat know son.,,Cleaned and Validated
alert177793,txn10077793,Unusual_Time,2025-11-04 01:11:42,True,2025-11-04 01:11:42,Result it apply.,0.0,Cleaned and Validated
alert104627,txn10004627,Unusual_Amount,,True,,Part along after indeed cover prepare.,,Cleaned and Validated
alert110473,txn10010473,Suspicious_Login,,True,,Size piece also east.,,Cleaned and Validated
alert138148,txn10038148,Frequent_Failure,2025-11-04 12:53:48,False,,Order stand realize marriage.,,Cleaned and Validated
alert117029,txn10017029,Frequent_Failure,,True,,Wrong right action interest able design.,,Cleaned and Validated
alert171786,txn10071786,Unusual_Time,2025-11-04 19:26:12,True,2025-11-04 19:26:12,Safe order wife individual catch position.,0.0,Cleaned and Validated
alert140206,txn10040206,Unusual_Time,,True,,Simply power series.,,Cleaned and Validated
alert110464,txn10010464,Suspicious_Login,,True,,Society meet picture situation stay middle air.,,Cleaned and Validated
alert130975,txn10030975,Unusual_Time,,True,,Exist environment gas foot my different across art.,,Cleaned and Validated
alert156401,txn10056401,Unusual_Amount,,True,,Lead big also sing there.,,Cleaned and Validated
alert158399,txn10058399,Unusual_Time,,True,,Century foreign perform speak task guess.,,Cleaned and Validated
alert157829,txn10057829,Unusual_Amount,,True,,However source music glass prove really record expect.,,Cleaned and Validated
alert156204,txn10056204,Frequent_Failure,2025-11-04 04:55:18,True,2025-11-04 04:55:18,Low represent little for box.,0.0,Cleaned and Validated
alert102076,txn10002076,Suspicious_Login,,True,,Near growth section size campaign.,,Cleaned and Validated
alert105405,txn10005405,Frequent_Failure,2025-11-04 22:58:42,True,2025-11-04 22:58:42,Store director benefit which.,0.0,Cleaned and Validated
alert117751,txn10017751,Unusual_Amount,,True,,Rise born coach much church.,,Cleaned and Validated
alert142530,txn10042530,Unusual_Time,,False,,Through population event.,,Cleaned and Validated
alert137565,txn10037565,Unusual_Time,,True,,Black occur suffer long allow.,,Cleaned and Validated
alert137670,txn10037670,Frequent_Failure,2025-11-04 03:58:36,True,2025-11-04 03:58:36,Truth might market understand before indeed wait door.,0.0,Cleaned and Validated
alert117819,txn10017819,Unusual_Time,,True,,Way remain behavior either one include.,,Cleaned and Validated
alert143039,txn10043039,Frequent_Failure,,True,,So either price doctor.,,Cleaned and Validated
alert172262,txn10072262,Unusual_Amount,,True,,Far movement participant structure final.,,Cleaned and Validated
alert197000,txn10097000,Frequent_Failure,,True,,Hard leave baby control prevent.,,Cleaned and Validated
alert199619,txn10099619,Unusual_Time,,False,,Tonight than hotel arm court east member.,,Cleaned and Validated
alert128398,txn10028398,Unusual_Time,2025-11-04 19:51:42,True,2025-11-04 19:51:42,Enough help want development surface PM middle reach.,0.0,Cleaned and Validated
alert167875,txn10067875,Unusual_Amount,2025-11-04 00:13:36,True,2025-11-04 00:13:36,Culture public first thousand charge.,0.0,Cleaned and Validated
alert198588,txn10098588,Suspicious_Login,,True,,Material blood admit piece.,,Cleaned and Validated
alert112054,txn10012054,Frequent_Failure,,True,,Crime could allow beautiful water majority red.,,Cleaned and Validated
alert123437,txn10023437,Suspicious_Login,,True,,Stay just down statement.,,Cleaned and Validated
alert172687,txn10072687,Unusual_Time,2025-11-04 15:06:12,True,2025-11-04 15:06:12,Appear decide rule poor.,0.0,Cleaned and Validated
alert171154,txn10071154,Frequent_Failure,2025-11-04 15:14:54,True,2025-11-04 15:14:54,Matter compare big reveal garden able.,0.0,Cleaned and Validated
alert194475,txn10094475,Unusual_Amount,2025-11-04 13:27:48,True,2025-11-04 13:27:48,Improve opportunity nearly establish pull.,0.0,Cleaned and Validated
alert158614,txn10058614,Frequent_Failure,,True,,Amount life high often.,,Cleaned and Validated
alert138798,txn10038798,Unusual_Time,2025-11-04 13:56:54,True,2025-11-04 13:56:54,Old cold who win century population understand water.,0.0,Cleaned and Validated
alert122551,txn10022551,Unusual_Amount,2025-11-04 14:59:12,True,2025-11-04 14:59:12,Political rest need allow theory.,0.0,Cleaned and Validated
alert189896,txn10089896,Unusual_Time,2025-11-04 15:36:42,True,2025-11-04 15:36:42,Fall get his hundred play matter may.,0.0,Cleaned and Validated
alert159043,txn10059043,Frequent_Failure,2025-11-04 20:18:24,False,,Training bag weight since help.,,Cleaned and Validated
alert154967,txn10054967,Unusual_Time,,True,,Or every lawyer scientist detail little group.,,Cleaned and Validated
alert111225,txn10011225,Unusual_Amount,,True,,Test order national less which.,,Cleaned and Validated
alert165210,txn10065210,Suspicious_Login,2025-11-04 17:48:24,True,2025-11-04 17:48:24,None prevent walk when popular.,0.0,Cleaned and Validated
alert132584,txn10032584,Unusual_Time,2025-11-04 04:18:18,False,,Movement cultural consider whether nature finish.,,Cleaned and Validated
alert103615,txn10003615,Unusual_Amount,,True,,Group sport hospital cost officer industry seven.,,Cleaned and Validated
alert130568,txn10030568,Unusual_Time,,True,,Ahead business whether.,,Cleaned and Validated
alert158051,txn10058051,Suspicious_Login,2025-11-04 22:25:30,False,,Southern others here parent back as hour beyond.,,Cleaned and Validated
alert195882,txn10095882,Frequent_Failure,2025-11-04 02:52:06,True,2025-11-04 02:52:06,Low exactly project against.,0.0,Cleaned and Validated
alert192831,txn10092831,Suspicious_Login,,True,,Effect develop government actually effort newspaper.,,Cleaned and Validated
alert196669,txn10096669,Frequent_Failure,2025-11-04 13:43:24,True,2025-11-04 06:42:12,Imagine keep nearly especially movement certainly beyond.,,Cleaned and Validated
alert120473,txn10020473,Unusual_Time,,True,,For year effect four world.,,Cleaned and Validated
alert191499,txn10091499,Suspicious_Login,,True,,Two rate I he call how begin piece.,,Cleaned and Validated
alert157075,txn10057075,Suspicious_Login,,False,,Teacher usually believe theory whatever.,,Cleaned and Validated
alert117030,txn10017030,Suspicious_Login,,True,,He scientist ok reality near.,,Cleaned and Validated
alert150803,txn10050803,Frequent_Failure,2025-11-04 01:32:18,True,2025-11-04 01:32:18,World chance message suddenly under cup article.,0.0,Cleaned and Validated
alert102348,txn10002348,Unusual_Amount,,True,,Event everybody individual fall budget money.,,Cleaned and Validated
alert127265,txn10027265,Unusual_Time,2025-11-04 13:44:54,True,2025-11-04 13:44:54,Response pull its address drug stay firm.,0.0,Cleaned and Validated
alert130279,txn10030279,Unusual_Time,2025-11-04 11:46:00,True,2025-11-04 11:46:00,Mission world then imagine southern step.,0.0,Cleaned and Validated
alert165771,txn10065771,Unusual_Time,,True,,I word site.,,Cleaned and Validated
alert178671,txn10078671,Suspicious_Login,2025-11-04 02:38:18,True,2025-11-04 02:38:18,Lead raise watch lawyer.,0.0,Cleaned and Validated
alert148302,txn10048302,Unusual_Amount,2025-11-04 10:16:54,True,2025-11-04 10:16:54,Likely condition respond might.,0.0,Cleaned and Validated
alert189087,txn10089087,Frequent_Failure,,True,,Say drop piece sea speak price.,,Cleaned and Validated
alert171332,txn10071332,Suspicious_Login,2025-11-04 10:13:54,True,2025-11-04 10:13:54,Part Republican himself college figure.,0.0,Cleaned and Validated
alert108604,txn10008604,Suspicious_Login,2025-11-04 06:07:30,True,2025-11-04 06:07:30,Plan stay list treatment pick.,0.0,Cleaned and Validated
alert120831,txn10020831,Suspicious_Login,2025-11-04 00:52:06,True,2025-11-04 00:52:06,Any Republican understand too fine start everyone.,0.0,Cleaned and Validated
alert141811,txn10041811,Suspicious_Login,,True,,Pm interesting reduce war second scene.,,Cleaned and Validated
alert193713,txn10093713,Unusual_Time,2025-11-04 23:38:06,False,,Benefit open son within four.,,Cleaned and Validated
alert181814,txn10081814,Unusual_Time,,True,,Industry mention rate culture.,,Cleaned and Validated
alert140272,txn10040272,Suspicious_Login,,True,,History special everything reason song possible Mrs budget.,,Cleaned and Validated
alert144093,txn10044093,Unusual_Amount,,True,,Through ten professor PM feeling agency society.,,Cleaned and Validated
alert172998,txn10072998,Suspicious_Login,,True,,Need although game safe provide.,,Cleaned and Validated
alert192970,txn10092970,Frequent_Failure,,True,,Central three maintain recognize board before.,,Cleaned and Validated
alert131819,txn10031819,Frequent_Failure,2025-11-04 18:45:18,True,2025-11-04 18:45:18,Assume action focus fine simply away animal.,0.0,Cleaned and Validated
alert120970,txn10020970,Unusual_Amount,,False,,Front poor officer condition our for will.,,Cleaned and Validated
alert136380,txn10036380,Unusual_Amount,2025-11-04 02:49:54,False,,Education field serve floor.,,Cleaned and Validated
alert148439,txn10048439,Frequent_Failure,2025-11-04 12:13:54,True,2025-11-04 12:13:54,Music industry nothing.,0.0,Cleaned and Validated
alert166084,txn10066084,Unusual_Amount,2025-11-04 02:39:24,True,2025-11-04 02:39:24,Scientist back art single speech fight sit.,0.0,Cleaned and Validated
alert118371,txn10018371,Frequent_Failure,2025-11-04 19:55:36,False,,Three protect somebody strategy.,,Cleaned and Validated
alert126213,txn10026213,Frequent_Failure,2025-11-04 13:01:30,True,2025-11-04 13:01:30,Yet necessary free produce charge according.,0.0,Cleaned and Validated
alert193000,txn10093000,Unusual_Amount,,True,,Provide common heart company require fine.,,Cleaned and Validated
alert121713,txn10021713,Unusual_Amount,,True,,Phone little letter model off speech social.,,Cleaned and Validated
alert190017,txn10090017,Frequent_Failure,2025-11-04 16:44:48,True,2025-11-04 16:44:48,Discuss trouble hot standard brother either admit.,0.0,Cleaned and Validated
alert107712,txn10007712,Unusual_Amount,,True,,Herself police especially model beyond.,,Cleaned and Validated
alert199897,txn10099897,Unusual_Amount,2025-11-04 05:20:48,True,2025-11-04 05:20:48,Director report around.,0.0,Cleaned and Validated
alert177561,txn10077561,Unusual_Amount,,False,,Defense gun life standard.,,Cleaned and Validated
alert190146,txn10090146,Suspicious_Login,2025-11-04 04:12:00,True,2025-11-04 04:12:00,Read marriage tonight often.,0.0,Cleaned and Validated
alert149055,txn10049055,Suspicious_Login,2025-11-04 10:38:36,True,2025-11-04 10:38:36,All research wear I with.,0.0,Cleaned and Validated
alert147693,txn10047693,Unusual_Amount,,True,,Less office institution society seem figure.,,Cleaned and Validated
alert193629,txn10093629,Frequent_Failure,,True,,Story also help special leader institution production different.,,Cleaned and Validated
alert171244,txn10071244,Suspicious_Login,,True,,Maintain help court floor he wall.,,Cleaned and Validated
alert107275,txn10007275,Suspicious_Login,,True,,I box notice off daughter.,,Cleaned and Validated
alert135960,txn10035960,Frequent_Failure,,False,,Find blood practice three improve really.,,Cleaned and Validated
alert126383,txn10026383,Frequent_Failure,,True,,Ask rather dark effect almost maintain appear offer.,,Cleaned and Validated
alert192608,txn10092608,Unusual_Amount,2025-11-04 01:45:18,True,2025-11-04 01:45:18,Get management rest center.,0.0,Cleaned and Validated
alert129442,txn10029442,Unusual_Time,,True,,State similar easy hold.,,Cleaned and Validated
alert148639,txn10048639,Unusual_Time,,True,,Less threat knowledge anyone show factor.,,Cleaned and Validated
alert128480,txn10028480,Suspicious_Login,,True,,Both defense trouble community goal happy fill.,,Cleaned and Validated
alert160540,txn10060540,Suspicious_Login,,True,,Eat money trip throughout fly in.,,Cleaned and Validated
alert121842,txn10021842,Unusual_Amount,2025-11-04 16:59:42,True,2025-11-04 16:59:42,Republican staff despite image hair I.,0.0,Cleaned and Validated
alert157216,txn10057216,Unusual_Amount,,True,,Cup attention leave billion democratic around house environment.,,Cleaned and Validated
alert169504,txn10069504,Unusual_Amount,2025-11-04 07:54:36,True,2025-11-04 07:54:36,Somebody nation between ball.,0.0,Cleaned and Validated
alert108630,txn10008630,Unusual_Time,,True,,Both serve few.,,Cleaned and Validated
alert176294,txn10076294,Frequent_Failure,2025-11-04 04:50:36,True,2025-11-04 04:50:36,Computer herself answer anyone officer.,0.0,Cleaned and Validated
alert163974,txn10063974,Frequent_Failure,,True,,The stock again manage teacher her dog.,,Cleaned and Validated
alert171196,txn10071196,Frequent_Failure,,True,,First prepare price thought win listen course coach.,,Cleaned and Validated
alert183104,txn10083104,Suspicious_Login,2025-11-04 00:39:24,True,2025-11-04 00:39:24,Sort between friend evidence.,0.0,Cleaned and Validated
alert106558,txn10006558,Unusual_Time,,True,,Return exactly traditional.,,Cleaned and Validated
alert107065,txn10007065,Unusual_Amount,2025-11-04 08:54:12,True,2025-11-04 08:54:12,Cover person culture.,0.0,Cleaned and Validated
alert143937,txn10043937,Frequent_Failure,2025-11-04 19:59:00,True,2025-11-04 19:59:00,Agency none such bad.,0.0,Cleaned and Validated
alert153408,txn10053408,Unusual_Amount,2025-11-04 23:17:36,True,2025-11-04 23:17:36,Skill recognize just focus know.,0.0,Cleaned and Validated
alert136510,txn10036510,Unusual_Amount,,True,,Watch case information because six sound science.,,Cleaned and Validated
alert131187,txn10031187,Unusual_Time,,True,,Coach perhaps operation.,,Cleaned and Validated
alert164347,txn10064347,Unusual_Amount,,True,,Thank whom generation consider part too.,,Cleaned and Validated
alert139250,txn10039250,Frequent_Failure,,True,,Stay recognize job more.,,Cleaned and Validated
alert198113,txn10098113,Unusual_Amount,,True,,Former hope almost stock.,,Cleaned and Validated
alert167592,txn10067592,Suspicious_Login,,True,,Note away live here.,,Cleaned and Validated
alert163354,txn10063354,Unusual_Time,2025-11-04 23:42:36,True,2025-11-04 23:42:36,Career evidence respond amount TV live.,0.0,Cleaned and Validated
alert108981,txn10008981,Unusual_Amount,,True,,Receive society citizen system he.,,Cleaned and Validated
alert130943,txn10030943,Unusual_Amount,,True,,Often in explain which bag.,,Cleaned and Validated
alert165442,txn10065442,Suspicious_Login,2025-11-04 07:07:24,True,2025-11-04 07:07:24,Approach garden different business draw.,0.0,Cleaned and Validated
alert134712,txn10034712,Suspicious_Login,2025-11-04 15:01:42,True,2025-11-04 15:01:42,Order develop my friend.,0.0,Cleaned and Validated
alert186625,txn10086625,Frequent_Failure,,True,,Seek let across itself paper impact.,,Cleaned and Validated
alert111710,txn10011710,Frequent_Failure,,True,,Defense cell purpose key could worry history floor.,,Cleaned and Validated
alert161576,txn10061576,Frequent_Failure,2025-11-04 05:26:06,True,2025-11-04 05:26:06,Speech fact than issue oil single letter.,0.0,Cleaned and Validated
alert166622,txn10066622,Suspicious_Login,2025-11-04 00:36:00,True,2025-11-04 00:36:00,Participant popular production arm.,0.0,Cleaned and Validated
alert122679,txn10022679,Unusual_Time,2025-11-04 02:26:42,True,2025-11-04 02:26:42,Itself side cover player peace.,0.0,Cleaned and Validated
alert134361,txn10034361,Suspicious_Login,,True,,Protect conference score skin interest art.,,Cleaned and Validated
alert123014,txn10023014,Suspicious_Login,,True,,Position need police very agree Mrs tax.,,Cleaned and Validated
alert158590,txn10058590,Suspicious_Login,,True,,Audience and size into chair face assume.,,Cleaned and Validated
alert158787,txn10058787,Unusual_Time,,True,,Include road house her newspaper.,,Cleaned and Validated
alert107361,txn10007361,Unusual_Time,,True,,Various term mission bed front prove.,,Cleaned and Validated
alert110132,txn10010132,Unusual_Time,,True,,Agency require foot early kind on occur.,,Cleaned and Validated
alert174796,txn10074796,Suspicious_Login,2025-11-04 03:04:06,True,2025-11-04 03:04:06,Soon parent cost book design time.,0.0,Cleaned and Validated
alert159678,txn10059678,Unusual_Time,2025-11-04 13:41:54,True,2025-11-04 13:41:54,Meet painting agreement open line.,0.0,Cleaned and Validated
alert185633,txn10085633,Unusual_Amount,,True,,Finish certain policy real.,,Cleaned and Validated
alert116284,txn10016284,Unusual_Time,,True,,Professor four lawyer candidate.,,Cleaned and Validated
alert132840,txn10032840,Unusual_Time,2025-11-04 09:09:24,False,,Lot sell according fine part side since war.,,Cleaned and Validated
alert190820,txn10090820,Unusual_Amount,,True,,Student worry ask personal.,,Cleaned and Validated
alert135906,txn10035906,Unusual_Time,,True,,Capital sister create main.,,Cleaned and Validated
alert191746,txn10091746,Unusual_Time,,True,,Also million along which culture hard.,,Cleaned and Validated
alert194372,txn10094372,Unusual_Amount,2025-11-04 12:56:00,True,2025-11-04 12:56:00,Part important send this face sea.,0.0,Cleaned and Validated
alert178325,txn10078325,Frequent_Failure,2025-11-04 20:57:18,True,2025-11-04 20:57:18,Always need impact explain customer.,0.0,Cleaned and Validated
alert104007,txn10004007,Unusual_Amount,2025-11-04 07:31:18,True,2025-11-04 07:31:18,Indeed full herself city dinner nation beat.,0.0,Cleaned and Validated
alert194305,txn10094305,Suspicious_Login,,True,,Hit anything inside.,,Cleaned and Validated
alert189723,txn10089723,Frequent_Failure,,True,,Number decision fast those understand leave.,,Cleaned and Validated
alert134608,txn10034608,Unusual_Time,,True,,Rate field indeed including serve.,,Cleaned and Validated
alert108392,txn10008392,Unusual_Amount,2025-11-04 07:05:48,True,2025-11-04 07:05:48,Security yeah democratic head total bill recently force.,0.0,Cleaned and Validated
alert179777,txn10079777,Unusual_Time,2025-11-04 08:25:24,True,2025-11-04 08:25:24,Board college fall matter grow city.,0.0,Cleaned and Validated
alert111181,txn10011181,Unusual_Time,,True,,Push bar hair ago history suddenly.,,Cleaned and Validated
alert196517,txn10096517,Frequent_Failure,2025-11-04 20:24:12,True,2025-11-04 20:24:12,Whole painting door.,0.0,Cleaned and Validated
alert187570,txn10087570,Frequent_Failure,,True,,Usually idea hold sell oil.,,Cleaned and Validated
alert136884,txn10036884,Unusual_Amount,2025-11-04 03:51:42,True,2025-11-04 03:51:42,Forget last who official.,0.0,Cleaned and Validated
alert105308,txn10005308,Unusual_Amount,,False,,Computer manage organization debate people industry live.,,Cleaned and Validated
alert114361,txn10014361,Unusual_Time,2025-11-04 21:22:36,True,2025-11-04 21:22:36,Actually many eye poor stage response.,0.0,Cleaned and Validated
alert122046,txn10022046,Frequent_Failure,,True,,Meeting fly us free feeling.,,Cleaned and Validated
alert143925,txn10043925,Suspicious_Login,,True,,Great window over.,,Cleaned and Validated
alert171910,txn10071910,Unusual_Amount,,False,,Body left financial sometimes determine.,,Cleaned and Validated
alert153508,txn10053508,Unusual_Amount,,True,,Child bed professional type man.,,Cleaned and Validated
alert136879,txn10036879,Suspicious_Login,,False,,Family control per smile rather nor first.,,Cleaned and Validated
alert119345,txn10019345,Frequent_Failure,2025-11-04 15:38:00,True,2025-11-04 15:38:00,To growth him relate.,0.0,Cleaned and Validated
alert104200,txn10004200,Frequent_Failure,,True,,Challenge themselves sit here.,,Cleaned and Validated
alert199797,txn10099797,Suspicious_Login,,True,,Town state nearly music bad.,,Cleaned and Validated
alert133627,txn10033627,Unusual_Amount,,True,2025-11-04 06:42:12,Else people affect dinner final government first.,,Cleaned and Validated
alert163010,txn10063010,Unusual_Amount,,True,,Manage family moment recently thus.,,Cleaned and Validated
alert174793,txn10074793,Unusual_Amount,2025-11-04 21:28:18,True,2025-11-04 21:28:18,Seven could military technology some.,0.0,Cleaned and Validated
alert193876,txn10093876,Frequent_Failure,,True,,Least year which for.,,Cleaned and Validated
alert123272,txn10023272,Suspicious_Login,,True,,Class these white political career popular address vote.,,Cleaned and Validated
alert183674,txn10083674,Suspicious_Login,2025-11-04 01:43:06,True,2025-11-04 01:43:06,Major during change at growth business.,0.0,Cleaned and Validated
alert164057,txn10064057,Unusual_Time,,True,,With question threat history so.,,Cleaned and Validated
alert102373,txn10002373,Unusual_Amount,2025-11-04 18:47:48,True,2025-11-04 18:47:48,Garden between first become loss continue.,0.0,Cleaned and Validated
alert139517,txn10039517,Suspicious_Login,2025-11-04 08:02:36,False,,Suggest baby television article.,,Cleaned and Validated
alert149753,txn10049753,Frequent_Failure,2025-11-04 12:49:48,True,2025-11-04 12:49:48,Quickly partner until.,0.0,Cleaned and Validated
alert156282,txn10056282,Frequent_Failure,,True,,Long chair best four tonight coach firm example.,,Cleaned and Validated
alert101390,txn10001390,Unusual_Time,,False,,Full lay political natural actually push ask.,,Cleaned and Validated
alert160664,txn10060664,Frequent_Failure,2025-11-04 19:05:18,True,2025-11-04 19:05:18,Create conference member bed by mention finally particularly.,0.0,Cleaned and Validated
alert180818,txn10080818,Unusual_Time,,True,,Few offer talk avoid usually tree appear.,,Cleaned and Validated
alert141649,txn10041649,Frequent_Failure,,True,,Show into country raise suffer.,,Cleaned and Validated
alert158869,txn10058869,Unusual_Amount,,False,,Plant know big response news student present.,,Cleaned and Validated
alert129770,txn10029770,Unusual_Time,,True,,Wind him off involve coach likely best.,,Cleaned and Validated
alert198337,txn10098337,Suspicious_Login,2025-11-04 08:23:42,True,2025-11-04 08:23:42,Agency medical manage officer pressure simply move.,0.0,Cleaned and Validated
alert148592,txn10048592,Unusual_Time,,True,,Very city grow religious sister I deep tax.,,Cleaned and Validated
alert179231,txn10079231,Suspicious_Login,,True,,Than someone year week.,,Cleaned and Validated
alert175587,txn10075587,Unusual_Time,,True,,To case field dream enter at.,,Cleaned and Validated
alert152399,txn10052399,Frequent_Failure,,True,,Perform rate specific father to official.,,Cleaned and Validated
alert179902,txn10079902,Unusual_Amount,2025-11-04 06:52:24,True,2025-11-04 06:52:24,Dinner him sound good.,0.0,Cleaned and Validated
alert105838,txn10005838,Frequent_Failure,,False,,College black green process spend through letter.,,Cleaned and Validated
alert157383,txn10057383,Frequent_Failure,,True,,Assume marriage may most.,,Cleaned and Validated
alert166859,txn10066859,Suspicious_Login,,True,,Note land want realize building.,,Cleaned and Validated
alert110932,txn10010932,Unusual_Time,,False,,Race music north wait listen base.,,Cleaned and Validated
alert152105,txn10052105,Frequent_Failure,2025-11-04 13:12:00,True,2025-11-04 13:12:00,One they affect paper note condition listen important.,0.0,Cleaned and Validated
alert164907,txn10064907,Unusual_Amount,2025-11-04 20:54:42,True,2025-11-04 20:54:42,Vote different benefit trouble for evening first.,0.0,Cleaned and Validated
alert136144,txn10036144,Unusual_Amount,,True,,Particular perhaps behavior score power environmental.,,Cleaned and Validated
alert102950,txn10002950,Unusual_Time,2025-11-04 18:31:42,True,2025-11-04 18:31:42,Past laugh color write trade history.,0.0,Cleaned and Validated
alert198557,txn10098557,Frequent_Failure,,True,,Everything church about strong.,,Cleaned and Validated
alert112357,txn10012357,Unusual_Amount,,False,,Along issue sport rich.,,Cleaned and Validated
alert194548,txn10094548,Suspicious_Login,,True,,Sometimes space relate others western.,,Cleaned and Validated
alert153218,txn10053218,Frequent_Failure,,True,,Bag society film catch report hospital.,,Cleaned and Validated
alert179185,txn10079185,Unusual_Amount,2025-11-04 00:24:12,True,2025-11-04 00:24:12,Speech although win get.,0.0,Cleaned and Validated
alert173406,txn10073406,Suspicious_Login,2025-11-04 06:49:48,True,2025-11-04 06:49:48,Interview Mr three politics girl rule share.,0.0,Cleaned and Validated
alert131996,txn10031996,Suspicious_Login,2025-11-04 10:21:36,True,2025-11-04 10:21:36,Population analysis American project small.,0.0,Cleaned and Validated
alert127396,txn10027396,Suspicious_Login,2025-11-04 16:17:24,True,2025-11-04 16:17:24,Section often teacher arrive land edge wind our.,0.0,Cleaned and Validated
alert123443,txn10023443,Unusual_Amount,2025-11-04 21:09:54,True,2025-11-04 21:09:54,Inside information risk dark general near book.,0.0,Cleaned and Validated
alert147306,txn10047306,Suspicious_Login,,True,,Develop reason really sure answer east across.,,Cleaned and Validated
alert177037,txn10077037,Frequent_Failure,,True,,Attorney people somebody series campaign street life.,,Cleaned and Validated
alert142196,txn10042196,Suspicious_Login,,True,,Store camera use soon wear.,,Cleaned and Validated
alert103355,txn10003355,Frequent_Failure,2025-11-04 07:09:36,False,,Action nearly total his take piece avoid.,,Cleaned and Validated
alert120695,txn10020695,Suspicious_Login,,True,,Them culture why short environmental Mrs.,,Cleaned and Validated
alert118739,txn10018739,Suspicious_Login,,True,,Board thought easy body care little although piece.,,Cleaned and Validated
alert197914,txn10097914,Frequent_Failure,2025-11-04 14:29:48,True,2025-11-04 14:29:48,There available time born.,0.0,Cleaned and Validated
alert148625,txn10048625,Frequent_Failure,,True,,Report term from anything think skin.,,Cleaned and Validated
alert166366,txn10066366,Suspicious_Login,,True,,Line from cold.,,Cleaned and Validated
alert144312,txn10044312,Suspicious_Login,2025-11-04 17:27:48,True,2025-11-04 17:27:48,Finally parent society cell actually activity.,0.0,Cleaned and Validated
alert122520,txn10022520,Unusual_Amount,,True,,Quickly determine account pressure effect such member event.,,Cleaned and Validated
alert187807,txn10087807,Unusual_Time,,False,,Raise indeed protect term skin reduce sometimes.,,Cleaned and Validated
alert161831,txn10061831,Frequent_Failure,2025-11-04 07:05:18,False,,Bill out pass set enjoy teacher myself none.,,Cleaned and Validated
alert132728,txn10032728,Suspicious_Login,,True,,Cause class size at even affect between.,,Cleaned and Validated
alert177607,txn10077607,Suspicious_Login,,False,,Official lawyer something something word charge.,,Cleaned and Validated
alert173088,txn10073088,Unusual_Amount,,True,,Whole party check very see look management.,,Cleaned and Validated
alert171708,txn10071708,Unusual_Amount,2025-11-04 00:18:18,False,,Future maybe wrong stay.,,Cleaned and Validated
alert173078,txn10073078,Unusual_Amount,2025-11-04 19:46:12,True,2025-11-04 19:46:12,Put thousand reflect hair.,0.0,Cleaned and Validated
alert165609,txn10065609,Frequent_Failure,,True,,Wish already mission.,,Cleaned and Validated
alert117952,txn10017952,Unusual_Amount,,True,,Customer upon will away then despite.,,Cleaned and Validated
alert134629,txn10034629,Frequent_Failure,,True,,Sort actually focus require population spring institution.,,Cleaned and Validated
alert110803,txn10010803,Unusual_Time,,False,,Turn ago tend look eight business short once.,,Cleaned and Validated
alert193044,txn10093044,Unusual_Amount,,False,,Family face shoulder if spring newspaper.,,Cleaned and Validated
alert165259,txn10065259,Unusual_Amount,,False,,Church increase that drop yourself.,,Cleaned and Validated
alert101269,txn10001269,Frequent_Failure,,False,,Water half edge card spring leg.,,Cleaned and Validated
alert137801,txn10037801,Unusual_Amount,2025-11-04 11:22:06,True,2025-11-04 11:22:06,Who movement capital experience.,0.0,Cleaned and Validated
alert143434,txn10043434,Unusual_Time,,True,,Forward computer pick.,,Cleaned and Validated
alert120872,txn10020872,Unusual_Time,2025-11-04 04:21:18,True,2025-11-04 04:21:18,Business food read there significant risk.,0.0,Cleaned and Validated
alert166621,txn10066621,Unusual_Amount,2025-11-04 18:31:00,True,2025-11-04 18:31:00,Assume quite body recognize result bad question.,0.0,Cleaned and Validated
alert109738,txn10009738,Frequent_Failure,,True,,Ago where civil.,,Cleaned and Validated
alert122425,txn10022425,Frequent_Failure,2025-11-04 15:50:42,True,2025-11-04 15:50:42,Heart class too about.,0.0,Cleaned and Validated
alert157387,txn10057387,Unusual_Amount,2025-11-04 14:33:18,False,,Past large Congress front born type.,,Cleaned and Validated
alert150232,txn10050232,Unusual_Time,,True,,Foot money human bank.,,Cleaned and Validated
alert176352,txn10076352,Suspicious_Login,2025-11-04 12:16:48,True,2025-11-04 12:16:48,Own many son already.,0.0,Cleaned and Validated
alert145534,txn10045534,Suspicious_Login,,True,,Gas around recent floor.,,Cleaned and Validated
alert134931,txn10034931,Unusual_Amount,2025-11-04 06:08:06,True,2025-11-04 06:08:06,Rest oil especially research employee research.,0.0,Cleaned and Validated
