device_id,customer_id,device_type,app_version,is_rooted,last_active,days_since_last_active
dev109170,cust109170,Ios,4.6.2,False,,
dev109171,cust109171,Tablet,1.2.0,False,,
dev109172,cust109172,Tablet,2.0.7,False,2025-11-04 03:01:36,0.0
dev109173,cust109173,Feature_Phone,3.1.6,False,,
dev109174,cust109174,Tablet,3.6.2,False,,
dev109175,cust109175,Android,4.2.7,False,,
dev109176,cust109176,Android,3.4.9,False,2025-11-04 17:28:18,0.0
dev109177,cust109177,Android,1.2.12,False,,
dev109178,cust109178,Tablet,1.9.13,False,2025-11-04 04:10:24,0.0
dev109179,cust109179,Ios,4.9.9,False,,
dev109180,cust109180,Tablet,3.8.3,False,,
dev109181,cust109181,Tablet,3.5.3,False,,
dev109182,cust109182,Ios,4.8.4,False,2025-11-04 16:47:18,0.0
dev109183,cust109183,Android,3.8.9,False,2025-11-04 12:02:42,0.0
dev109184,cust109184,Tablet,4.9.14,False,,
dev109185,cust109185,Feature_Phone,3.5.6,False,2025-11-04 11:14:00,0.0
dev109186,cust109186,Android,2.5.15,False,,
dev109187,cust109187,Android,4.3.9,False,,
dev109188,cust109188,Tablet,3.2.2,False,,
dev109189,cust109189,Ios,1.2.8,False,,
dev109190,cust109190,Ios,1.7.13,False,,
dev109191,cust109191,Android,3.4.0,False,,
dev109192,cust109192,Ios,1.6.20,False,2025-11-04 06:39:06,0.0
dev109193,cust109193,Ios,1.6.4,False,2025-11-04 00:45:42,0.0
dev109194,cust109194,Ios,4.1.0,False,2025-11-04 08:33:30,0.0
dev109195,cust109195,Feature_Phone,3.4.16,False,2025-11-04 16:46:30,0.0
dev109196,cust109196,Tablet,4.2.1,False,,
dev109197,cust109197,Android,2.8.2,False,,
dev109198,cust109198,Tablet,4.7.6,False,,
dev109199,cust109199,Ios,4.8.18,False,2025-11-04 08:11:00,0.0
dev109200,cust109200,Android,3.8.19,False,,
dev109201,cust109201,Tablet,4.0.14,False,,
dev109202,cust109202,Ios,1.5.9,False,2025-11-04 11:07:00,0.0
dev109203,cust109203,Ios,1.2.4,False,,
dev109204,cust109204,Feature_Phone,1.4.12,False,,
dev109205,cust109205,Ios,3.8.16,False,,
dev109206,cust109206,Feature_Phone,2.3.6,False,,
dev109207,cust109207,Tablet,2.0.12,False,,
dev109208,cust109208,Feature_Phone,1.7.9,False,2025-11-04 00:32:54,0.0
dev109209,cust109209,Android,4.1.4,False,,
dev109210,cust109210,Feature_Phone,2.3.4,False,,
dev109211,cust109211,Android,1.7.14,False,,
dev109212,cust109212,Tablet,3.0.17,False,2025-11-04 18:06:00,0.0
dev109213,cust109213,Tablet,3.6.15,False,,
dev109214,cust109214,Tablet,1.2.8,False,,
dev109215,cust109215,Tablet,1.0.16,False,,
dev109216,cust109216,Feature_Phone,3.8.11,False,2025-11-04 16:51:54,0.0
dev109217,cust109217,Tablet,3.9.9,False,,
dev109218,cust109218,Ios,2.8.20,False,,
dev109219,cust109219,Feature_Phone,1.1.7,False,,
dev109220,cust109220,Tablet,2.7.10,False,,
dev109221,cust109221,Android,2.4.4,False,,
dev109222,cust109222,Feature_Phone,2.1.15,False,,
dev109223,cust109223,Feature_Phone,2.6.14,False,,
dev109224,cust109224,Android,4.7.1,False,,
dev109225,cust109225,Feature_Phone,4.5.12,False,2025-11-04 03:55:36,0.0
dev109226,cust109226,Tablet,4.1.3,False,,
dev109227,cust109227,Android,2.1.8,False,,
dev109228,cust109228,Ios,3.6.7,False,,
dev109229,cust109229,Feature_Phone,3.8.17,False,,
dev109230,cust109230,Ios,2.5.12,False,2025-11-04 07:07:30,0.0
dev109231,cust109231,Android,1.2.2,False,,
dev109232,cust109232,Android,3.9.5,False,,
dev109233,cust109233,Feature_Phone,2.0.20,False,2025-11-04 23:19:36,0.0
dev109234,cust109234,Android,1.4.19,True,2025-11-04 02:05:00,0.0
dev109235,cust109235,Ios,3.3.10,False,,
dev109236,cust109236,Android,4.8.16,False,,
dev109237,cust109237,Tablet,4.2.11,False,2025-11-04 19:18:36,0.0
dev109238,cust109238,Feature_Phone,3.2.16,False,2025-11-04 01:10:54,0.0
dev109239,cust109239,Feature_Phone,1.7.18,False,,
dev109240,cust109240,Feature_Phone,2.7.19,False,2025-11-04 05:31:42,0.0
dev109241,cust109241,Ios,3.5.4,False,,
dev109242,cust109242,Android,4.6.20,False,2025-11-04 17:05:24,0.0
dev109243,cust109243,Tablet,2.6.10,False,,
dev109244,cust109244,Feature_Phone,1.5.11,False,2025-11-04 19:45:30,0.0
dev109245,cust109245,Tablet,2.5.6,False,2025-11-04 08:44:18,0.0
dev109246,cust109246,Tablet,3.2.20,False,2025-11-04 20:31:48,0.0
dev109247,cust109247,Feature_Phone,4.2.14,False,,
dev109248,cust109248,Android,3.9.1,False,2025-11-04 16:54:24,0.0
dev109249,cust109249,Android,3.5.7,False,2025-11-04 15:16:00,0.0
dev109250,cust109250,Android,4.0.10,False,,
dev109251,cust109251,Feature_Phone,4.0.19,True,,
dev109252,cust109252,Feature_Phone,2.4.15,False,,
dev109253,cust109253,Feature_Phone,3.7.20,False,2025-11-04 11:55:12,0.0
dev109254,cust109254,Feature_Phone,4.2.1,False,,
dev109255,cust109255,Tablet,2.4.18,False,,
dev109256,cust109256,Feature_Phone,3.3.3,False,,
dev109257,cust109257,Feature_Phone,2.4.10,False,,
dev109258,cust109258,Android,1.1.18,False,,
dev109259,cust109259,Tablet,4.9.7,False,,
dev109260,cust109260,Android,4.7.5,False,,
dev109261,cust109261,Feature_Phone,4.1.3,False,,
dev109262,cust109262,Feature_Phone,4.9.13,False,,
dev109263,cust109263,Android,1.6.7,False,,
dev109264,cust109264,Tablet,2.7.4,False,2025-11-04 00:28:30,0.0
dev109265,cust109265,Ios,1.7.6,False,,
dev109266,cust109266,Android,2.7.3,False,2025-11-04 21:14:36,0.0
dev109267,cust109267,Tablet,3.4.16,False,2025-11-04 04:02:00,0.0
dev109268,cust109268,Android,3.9.19,False,2025-11-04 04:17:54,0.0
dev109269,cust109269,Tablet,3.7.9,False,,
dev109270,cust109270,Android,4.0.3,False,,
dev109271,cust109271,Ios,3.7.17,False,,
dev109272,cust109272,Ios,1.3.20,False,,
dev109273,cust109273,Android,2.5.18,False,,
dev109274,cust109274,Tablet,1.7.6,False,2025-11-04 22:00:18,0.0
dev109275,cust109275,Tablet,3.2.12,True,,
dev109276,cust109276,Android,3.9.13,False,2025-11-04 02:17:42,0.0
dev109277,cust109277,Ios,1.0.12,False,2025-11-04 07:09:54,0.0
dev109278,cust109278,Tablet,1.8.9,False,,
dev109279,cust109279,Tablet,1.9.18,False,2025-11-04 23:06:42,0.0
dev109280,cust109280,Tablet,4.8.18,False,2025-11-04 22:39:30,0.0
dev109281,cust109281,Android,4.9.0,False,2025-11-04 23:56:06,0.0
dev109282,cust109282,Feature_Phone,4.0.10,False,,
dev109283,cust109283,Android,1.8.0,False,,
dev109284,cust109284,Ios,1.7.12,False,,
dev109285,cust109285,Tablet,3.3.4,False,,
dev109286,cust109286,Ios,4.4.11,False,,
dev109287,cust109287,Feature_Phone,2.8.20,False,,
dev109288,cust109288,Android,3.7.5,False,2025-11-04 12:25:24,0.0
dev109289,cust109289,Tablet,1.8.6,False,2025-11-04 04:13:36,0.0
dev109290,cust109290,Ios,1.3.17,False,,
dev109291,cust109291,Tablet,3.6.14,False,2025-11-04 11:38:54,0.0
dev109292,cust109292,Feature_Phone,4.9.13,False,,
dev109293,cust109293,Tablet,2.9.5,False,2025-11-04 23:33:06,0.0
dev109294,cust109294,Ios,2.6.17,False,,
dev109295,cust109295,Ios,2.6.15,False,,
dev109296,cust109296,Android,1.1.4,False,,
dev109297,cust109297,Ios,1.4.4,False,,
dev109298,cust109298,Feature_Phone,1.8.5,False,2025-11-04 05:59:48,0.0
dev109299,cust109299,Feature_Phone,3.6.13,False,,
dev109300,cust109300,Ios,4.3.6,False,,
dev109301,cust109301,Feature_Phone,4.1.11,False,2025-11-04 05:02:00,0.0
dev109302,cust109302,Android,3.3.10,False,2025-11-04 07:54:12,0.0
dev109303,cust109303,Ios,1.8.19,False,2025-11-04 07:30:48,0.0
dev109304,cust109304,Feature_Phone,1.6.4,False,,
dev109305,cust109305,Feature_Phone,4.1.14,False,2025-11-04 20:56:18,0.0
dev109306,cust109306,Tablet,3.2.17,False,2025-11-04 00:07:12,0.0
dev109307,cust109307,Feature_Phone,4.2.15,False,2025-11-04 08:37:36,0.0
dev109308,cust109308,Tablet,2.9.17,False,,
dev109309,cust109309,Tablet,1.2.0,False,,
dev109310,cust109310,Feature_Phone,1.1.20,False,,
dev109311,cust109311,Ios,3.6.19,False,2025-11-04 14:22:42,0.0
dev109312,cust109312,Android,3.2.10,False,,
dev109313,cust109313,Feature_Phone,3.2.12,False,,
dev109314,cust109314,Android,3.6.15,False,2025-11-04 11:07:06,0.0
dev109315,cust109315,Android,3.6.0,False,2025-11-04 15:44:06,0.0
dev109316,cust109316,Feature_Phone,2.3.17,False,,
dev109317,cust109317,Android,2.1.12,False,,
dev109318,cust109318,Tablet,2.9.13,False,,
dev109319,cust109319,Tablet,3.5.14,False,,
dev109320,cust109320,Feature_Phone,1.5.10,False,,
dev109321,cust109321,Feature_Phone,1.3.11,False,,
dev109322,cust109322,Android,3.3.13,False,,
dev109323,cust109323,Android,1.5.1,False,2025-11-04 13:22:00,0.0
dev109324,cust109324,Tablet,2.9.5,False,,
dev109325,cust109325,Feature_Phone,4.0.15,False,,
dev109326,cust109326,Tablet,3.1.12,False,,
dev109327,cust109327,Android,1.7.1,False,,
dev109328,cust109328,Feature_Phone,3.6.20,False,2025-11-04 00:42:42,0.0
dev109329,cust109329,Ios,1.9.5,False,,
dev109330,cust109330,Feature_Phone,4.4.18,False,2025-11-04 03:47:18,0.0
dev109331,cust109331,Ios,2.7.13,False,,
dev109332,cust109332,Android,2.7.6,False,,
dev109333,cust109333,Tablet,1.7.20,False,,
dev109334,cust109334,Tablet,1.4.4,False,2025-11-04 02:10:06,0.0
dev109335,cust109335,Tablet,4.2.13,False,,
dev109336,cust109336,Tablet,3.7.4,False,2025-11-04 19:56:00,0.0
dev109337,cust109337,Ios,4.4.2,False,,
dev109338,cust109338,Feature_Phone,3.0.15,False,,
dev109339,cust109339,Tablet,2.2.7,False,,
dev109340,cust109340,Tablet,3.8.6,False,,
dev109341,cust109341,Feature_Phone,2.7.12,False,,
dev109342,cust109342,Android,2.8.17,False,2025-11-04 11:10:36,0.0
dev109343,cust109343,Ios,3.7.0,False,,
dev109344,cust109344,Feature_Phone,1.7.5,False,,
dev109345,cust109345,Feature_Phone,3.9.15,False,,
dev109346,cust109346,Feature_Phone,1.6.16,False,2025-11-04 18:53:30,0.0
dev109347,cust109347,Android,1.2.3,False,2025-11-04 02:11:30,0.0
dev109348,cust109348,Android,1.3.20,False,,
dev109349,cust109349,Ios,4.7.9,False,,
dev109350,cust109350,Android,4.6.19,False,,
dev109351,cust109351,Tablet,1.9.4,False,,
dev109352,cust109352,Android,4.5.8,False,,
dev109353,cust109353,Tablet,1.9.5,False,,
dev109354,cust109354,Android,2.1.20,False,2025-11-04 14:19:36,0.0
dev109355,cust109355,Android,1.8.2,False,,
dev109356,cust109356,Feature_Phone,3.5.14,False,2025-11-04 22:04:18,0.0
dev109357,cust109357,Ios,2.4.6,False,,
dev109358,cust109358,Android,3.9.14,False,,
dev109359,cust109359,Feature_Phone,1.5.11,False,,
dev109360,cust109360,Feature_Phone,3.0.14,False,,
dev109361,cust109361,Tablet,4.7.9,False,2025-11-04 13:44:42,0.0
dev109362,cust109362,Feature_Phone,1.8.17,False,2025-11-04 18:14:30,0.0
dev109363,cust109363,Android,2.3.0,False,,
dev109364,cust109364,Feature_Phone,2.3.8,False,2025-11-04 06:33:12,0.0
dev109365,cust109365,Android,2.9.10,False,2025-11-04 06:43:54,0.0
dev109366,cust109366,Android,4.7.16,False,,
dev109367,cust109367,Android,1.0.12,False,2025-11-04 02:11:00,0.0
dev109368,cust109368,Android,2.0.8,False,,
dev109369,cust109369,Ios,2.5.3,False,,
dev109370,cust109370,Android,1.2.12,False,,
dev109371,cust109371,Android,4.9.1,False,,
dev109372,cust109372,Feature_Phone,2.4.4,False,2025-11-04 20:06:06,0.0
dev109373,cust109373,Android,1.9.8,False,,
dev109374,cust109374,Tablet,4.3.8,False,2025-11-04 00:53:12,0.0
dev109375,cust109375,Android,2.1.7,False,,
dev109376,cust109376,Ios,3.8.2,False,2025-11-04 10:48:42,0.0
dev109377,cust109377,Feature_Phone,4.6.3,False,,
dev109378,cust109378,Ios,2.5.10,False,,
dev109379,cust109379,Android,3.8.19,False,2025-11-04 22:44:36,0.0
dev109380,cust109380,Feature_Phone,3.7.18,False,2025-11-04 15:27:30,0.0
dev109381,cust109381,Feature_Phone,3.2.15,False,,
dev109382,cust109382,Ios,4.6.16,False,2025-11-04 20:27:30,0.0
dev109383,cust109383,Ios,4.8.10,False,2025-11-04 06:18:06,0.0
dev109384,cust109384,Feature_Phone,1.5.2,False,2025-11-04 21:18:06,0.0
dev109385,cust109385,Feature_Phone,4.9.1,False,,
dev109386,cust109386,Feature_Phone,3.3.19,False,2025-11-04 12:06:54,0.0
dev109387,cust109387,Feature_Phone,1.0.3,False,2025-11-04 10:29:12,0.0
dev109388,cust109388,Ios,4.1.2,False,2025-11-04 05:27:00,0.0
dev109389,cust109389,Android,2.5.8,False,2025-11-04 13:42:36,0.0
dev109390,cust109390,Tablet,1.0.3,False,2025-11-04 03:14:30,0.0
dev109391,cust109391,Tablet,2.4.13,False,2025-11-04 03:49:54,0.0
dev109392,cust109392,Ios,3.8.0,False,,
dev109393,cust109393,Ios,4.0.6,False,,
dev109394,cust109394,Feature_Phone,3.3.0,False,,
dev109395,cust109395,Feature_Phone,3.8.4,False,,
dev109396,cust109396,Feature_Phone,3.6.3,False,,
dev109397,cust109397,Android,3.9.19,False,2025-11-04 07:21:24,0.0
dev109398,cust109398,Android,1.8.7,False,,
dev109399,cust109399,Tablet,3.6.14,False,,
dev109400,cust109400,Ios,2.1.13,False,,
dev109401,cust109401,Feature_Phone,1.2.5,False,,
dev109402,cust109402,Ios,3.1.11,False,2025-11-04 23:11:42,0.0
dev109403,cust109403,Tablet,1.5.1,False,,
dev109404,cust109404,Feature_Phone,4.8.2,False,,
dev109405,cust109405,Feature_Phone,1.8.0,False,,
dev109406,cust109406,Tablet,3.9.14,True,,
dev109407,cust109407,Android,3.0.4,False,,
dev109408,cust109408,Android,4.7.14,False,,
dev109409,cust109409,Tablet,4.1.1,False,,
dev109410,cust109410,Android,2.6.8,False,,
dev109411,cust109411,Android,4.5.2,False,,
dev109412,cust109412,Tablet,4.0.18,False,2025-11-04 04:23:30,0.0
dev109413,cust109413,Tablet,1.4.17,False,2025-11-04 23:35:42,0.0
dev109414,cust109414,Tablet,3.7.11,False,2025-11-04 20:48:06,0.0
dev109415,cust109415,Ios,1.6.1,False,2025-11-04 19:48:30,0.0
dev109416,cust109416,Ios,4.5.16,False,,
dev109417,cust109417,Android,3.2.18,False,,
dev109418,cust109418,Feature_Phone,4.6.4,False,,
dev109419,cust109419,Android,3.8.4,False,,
dev109420,cust109420,Android,4.0.2,False,,
dev109421,cust109421,Feature_Phone,2.8.11,False,2025-11-04 21:50:00,0.0
dev109422,cust109422,Feature_Phone,4.8.13,False,,
dev109423,cust109423,Feature_Phone,3.7.20,False,2025-11-04 23:26:42,0.0
dev109424,cust109424,Tablet,3.7.7,True,,
dev109425,cust109425,Feature_Phone,1.4.13,False,2025-11-04 00:42:54,0.0
dev109426,cust109426,Ios,2.2.12,False,,
dev109427,cust109427,Feature_Phone,3.2.7,False,2025-11-04 20:29:18,0.0
dev109428,cust109428,Ios,1.1.11,False,,
dev109429,cust109429,Feature_Phone,4.5.12,False,2025-11-04 05:20:42,0.0
dev109430,cust109430,Tablet,3.9.12,False,2025-11-04 04:05:36,0.0
dev109431,cust109431,Ios,1.2.8,False,,
dev109432,cust109432,Feature_Phone,1.1.8,True,,
dev109433,cust109433,Android,4.7.14,False,,
dev109434,cust109434,Tablet,1.1.18,False,,
dev109435,cust109435,Tablet,2.3.5,False,2025-11-04 10:34:00,0.0
dev109436,cust109436,Android,1.7.2,False,,
dev109437,cust109437,Android,4.8.14,False,,
dev109438,cust109438,Tablet,4.1.3,False,,
dev109439,cust109439,Android,1.6.15,False,2025-11-04 10:14:12,0.0
dev109440,cust109440,Tablet,1.5.2,False,,
dev109441,cust109441,Tablet,2.0.2,False,2025-11-04 14:19:12,0.0
dev109442,cust109442,Ios,1.8.14,False,2025-11-04 07:57:30,0.0
dev109443,cust109443,Android,2.9.16,False,,
dev109444,cust109444,Feature_Phone,3.1.15,False,,
dev109445,cust109445,Feature_Phone,3.7.13,True,2025-11-04 09:01:00,0.0
dev109446,cust109446,Android,4.4.14,False,,
dev109447,cust109447,Ios,2.4.1,False,,
dev109448,cust109448,Android,2.3.15,False,,
dev109449,cust109449,Android,4.3.12,False,2025-11-04 16:38:24,0.0
dev109450,cust109450,Android,4.6.17,False,2025-11-04 03:01:00,0.0
dev109451,cust109451,Ios,4.7.18,False,,
dev109452,cust109452,Android,4.2.13,False,,
dev109453,cust109453,Android,1.8.10,False,,
dev109454,cust109454,Feature_Phone,2.6.15,False,,
dev109455,cust109455,Ios,4.9.5,False,,
dev109456,cust109456,Android,1.8.14,False,,
dev109457,cust109457,Android,1.1.5,False,,
dev109458,cust109458,Tablet,2.2.3,False,2025-11-04 00:41:18,0.0
dev109459,cust109459,Feature_Phone,1.4.13,False,,
dev109460,cust109460,Ios,1.8.7,False,,
dev109461,cust109461,Feature_Phone,3.5.15,False,,
dev109462,cust109462,Android,2.3.17,False,2025-11-04 07:37:00,0.0
dev109463,cust109463,Tablet,4.0.1,False,,
dev109464,cust109464,Android,2.9.9,False,,
dev109465,cust109465,Android,1.8.13,False,,
dev109466,cust109466,Tablet,2.2.6,False,,
dev109467,cust109467,Tablet,1.0.12,False,,
dev109468,cust109468,Feature_Phone,2.5.2,False,2025-11-04 11:03:48,0.0
dev109469,cust109469,Tablet,2.9.9,False,,
dev109470,cust109470,Android,2.6.9,False,2025-11-04 18:52:12,0.0
dev109471,cust109471,Android,1.8.13,False,2025-11-04 02:02:18,0.0
dev109472,cust109472,Feature_Phone,4.5.19,False,,
dev109473,cust109473,Ios,3.6.15,False,,
dev109474,cust109474,Feature_Phone,2.5.9,False,,
dev109475,cust109475,Feature_Phone,1.8.10,False,,
dev109476,cust109476,Ios,4.8.4,False,,
dev109477,cust109477,Feature_Phone,3.5.20,False,,
dev109478,cust109478,Feature_Phone,4.3.14,False,2025-11-04 16:08:48,0.0
dev109479,cust109479,Android,2.8.14,False,,
dev109480,cust109480,Feature_Phone,1.1.4,False,2025-11-04 03:50:24,0.0
dev109481,cust109481,Feature_Phone,1.9.19,False,2025-11-04 04:16:36,0.0
dev109482,cust109482,Tablet,4.5.13,False,2025-11-04 00:23:12,0.0
dev109483,cust109483,Tablet,2.7.5,False,,
dev109484,cust109484,Ios,1.1.11,False,,
dev109485,cust109485,Android,2.2.18,False,,
dev109486,cust109486,Android,1.0.0,False,,
dev109487,cust109487,Tablet,1.8.10,False,2025-11-04 12:36:54,0.0
dev109488,cust109488,Ios,4.0.20,False,2025-11-04 00:12:36,0.0
dev109489,cust109489,Feature_Phone,2.0.19,False,2025-11-04 03:04:24,0.0
dev109490,cust109490,Tablet,1.1.14,False,,
dev109491,cust109491,Tablet,3.1.8,False,2025-11-04 05:32:06,0.0
dev109492,cust109492,Android,2.1.13,False,,
dev109493,cust109493,Android,2.3.20,False,,
dev109494,cust109494,Android,2.3.7,False,2025-11-04 04:41:00,0.0
dev109495,cust109495,Android,3.7.5,False,,
dev109496,cust109496,Ios,1.4.12,False,,
dev109497,cust109497,Feature_Phone,2.5.20,False,,
dev109498,cust109498,Android,4.9.16,False,2025-11-04 06:06:06,0.0
dev109499,cust109499,Feature_Phone,3.0.18,False,,
dev109500,cust109500,Feature_Phone,1.9.16,False,,
dev109501,cust109501,Feature_Phone,2.9.4,False,,
dev109502,cust109502,Tablet,1.6.17,False,,
dev109503,cust109503,Android,3.6.8,False,2025-11-04 10:53:30,0.0
dev109504,cust109504,Tablet,3.7.2,True,2025-11-04 15:05:42,0.0
dev109505,cust109505,Tablet,2.4.15,False,,
dev109506,cust109506,Ios,3.5.2,False,2025-11-04 17:46:00,0.0
dev109507,cust109507,Ios,1.2.5,False,2025-11-04 12:28:00,0.0
dev109508,cust109508,Tablet,2.5.20,False,,
dev109509,cust109509,Feature_Phone,3.5.19,False,,
dev109510,cust109510,Android,3.5.15,False,2025-11-04 07:01:18,0.0
dev109511,cust109511,Ios,4.0.10,False,,
dev109512,cust109512,Ios,4.5.12,False,,
dev109513,cust109513,Ios,3.3.1,False,,
dev109514,cust109514,Ios,3.7.18,False,,
dev109515,cust109515,Ios,1.6.18,False,2025-11-04 17:12:18,0.0
dev109516,cust109516,Ios,3.6.2,False,,
dev109517,cust109517,Ios,4.3.6,False,,
dev109518,cust109518,Android,4.7.6,False,2025-11-04 06:40:30,0.0
dev109519,cust109519,Ios,1.0.15,False,,
dev109520,cust109520,Ios,3.8.16,False,,
dev109521,cust109521,Android,1.8.20,False,2025-11-04 23:49:30,0.0
dev109522,cust109522,Ios,2.2.20,False,2025-11-04 07:11:48,0.0
dev109523,cust109523,Ios,2.2.3,False,,
dev109524,cust109524,Android,4.5.2,False,,
dev109525,cust109525,Tablet,4.4.16,False,,
dev109526,cust109526,Android,4.0.15,False,2025-11-04 15:11:36,0.0
dev109527,cust109527,Android,4.0.15,False,2025-11-04 08:20:24,0.0
dev109528,cust109528,Feature_Phone,3.8.5,False,,
dev109529,cust109529,Feature_Phone,2.1.3,False,,
dev109530,cust109530,Android,2.5.4,False,,
dev109531,cust109531,Android,1.6.4,False,,
dev109532,cust109532,Android,3.1.19,False,,
dev109533,cust109533,Feature_Phone,1.7.11,False,,
dev109534,cust109534,Tablet,3.0.1,False,,
dev109535,cust109535,Android,4.6.5,False,,
dev109536,cust109536,Feature_Phone,3.0.4,False,,
dev109537,cust109537,Ios,4.1.4,False,,
dev109538,cust109538,Feature_Phone,2.0.20,False,,
dev109539,cust109539,Feature_Phone,1.7.1,False,,
dev109540,cust109540,Ios,4.1.1,False,2025-11-04 04:08:54,0.0
dev109541,cust109541,Tablet,1.1.19,False,2025-11-04 23:45:24,0.0
dev109542,cust109542,Feature_Phone,4.9.15,False,2025-11-04 07:09:12,0.0
dev109543,cust109543,Tablet,4.1.15,False,,
dev109544,cust109544,Ios,1.9.5,False,2025-11-04 06:22:30,0.0
dev109545,cust109545,Feature_Phone,1.7.14,False,2025-11-04 16:06:48,0.0
dev109546,cust109546,Tablet,1.9.10,False,2025-11-04 16:21:18,0.0
dev109547,cust109547,Android,1.6.6,False,,
dev109548,cust109548,Ios,4.1.13,False,2025-11-04 23:26:54,0.0
dev109549,cust109549,Android,3.4.4,False,,
dev109550,cust109550,Ios,3.8.0,False,,
dev109551,cust109551,Feature_Phone,1.6.17,False,,
dev109552,cust109552,Tablet,1.3.20,False,2025-11-04 11:15:12,0.0
dev109553,cust109553,Ios,1.5.9,False,,
dev109554,cust109554,Feature_Phone,2.1.4,False,2025-11-04 07:28:36,0.0
dev109555,cust109555,Android,3.9.19,False,2025-11-04 11:19:00,0.0
dev109556,cust109556,Android,4.3.16,False,,
dev109557,cust109557,Feature_Phone,3.1.7,False,2025-11-04 11:31:18,0.0
dev109558,cust109558,Android,4.8.16,False,2025-11-04 12:11:00,0.0
dev109559,cust109559,Ios,3.2.10,False,2025-11-04 17:20:18,0.0
dev109560,cust109560,Tablet,2.7.19,False,,
dev109561,cust109561,Ios,3.7.17,False,,
dev109562,cust109562,Feature_Phone,3.2.10,False,2025-11-04 06:15:54,0.0
dev109563,cust109563,Feature_Phone,4.5.11,False,,
dev109564,cust109564,Tablet,2.6.17,False,,
dev109565,cust109565,Tablet,3.7.4,False,,
dev109566,cust109566,Android,3.6.1,False,2025-11-04 15:46:12,0.0
dev109567,cust109567,Ios,1.9.14,False,2025-11-04 17:46:30,0.0
dev109568,cust109568,Feature_Phone,4.8.17,False,,
dev109569,cust109569,Android,4.0.19,False,2025-11-04 12:23:48,0.0
dev109570,cust109570,Android,2.6.12,False,,
dev109571,cust109571,Feature_Phone,4.1.1,False,,
dev109572,cust109572,Android,1.3.10,False,,
dev109573,cust109573,Android,2.1.13,False,2025-11-04 16:38:18,0.0
dev109574,cust109574,Ios,1.2.4,False,2025-11-04 23:40:06,0.0
dev109575,cust109575,Tablet,1.8.14,False,,
dev109576,cust109576,Android,4.6.4,False,2025-11-04 20:18:06,0.0
dev109577,cust109577,Android,1.8.16,True,2025-11-04 16:07:36,0.0
dev109578,cust109578,Ios,4.1.3,False,,
dev109579,cust109579,Android,2.7.11,False,,
dev109580,cust109580,Feature_Phone,1.6.10,False,,
dev109581,cust109581,Android,1.0.13,False,,
dev109582,cust109582,Android,4.4.5,True,2025-11-04 10:47:24,0.0
dev109583,cust109583,Feature_Phone,4.2.6,False,,
dev109584,cust109584,Tablet,2.6.6,False,,
dev109585,cust109585,Android,2.3.8,False,2025-11-04 18:21:06,0.0
dev109586,cust109586,Tablet,4.3.12,False,,
dev109587,cust109587,Feature_Phone,1.1.10,False,2025-11-04 10:17:24,0.0
dev109588,cust109588,Tablet,4.7.6,False,2025-11-04 11:25:24,0.0
dev109589,cust109589,Ios,2.7.20,False,2025-11-04 13:46:42,0.0
dev109590,cust109590,Ios,3.3.12,False,,
dev109591,cust109591,Tablet,2.9.2,False,2025-11-04 05:52:18,0.0
dev109592,cust109592,Tablet,2.4.20,False,2025-11-04 21:58:24,0.0
dev109593,cust109593,Android,3.7.13,False,2025-11-04 01:35:12,0.0
dev109594,cust109594,Tablet,1.6.17,False,2025-11-04 18:23:12,0.0
dev109595,cust109595,Tablet,1.8.6,False,2025-11-04 01:24:48,0.0
dev109596,cust109596,Feature_Phone,1.2.19,False,2025-11-04 23:04:06,0.0
dev109597,cust109597,Android,1.1.12,False,,
dev109598,cust109598,Feature_Phone,2.7.6,False,,
dev109599,cust109599,Ios,4.6.2,False,2025-11-04 20:26:36,0.0
dev109600,cust109600,Tablet,3.1.3,False,,
dev109601,cust109601,Feature_Phone,3.1.17,False,,
dev109602,cust109602,Ios,4.7.19,False,,
dev109603,cust109603,Ios,3.5.15,False,2025-11-04 08:44:30,0.0
dev109604,cust109604,Ios,3.7.11,False,,
dev109605,cust109605,Android,3.5.2,False,2025-11-04 19:01:42,0.0
dev109606,cust109606,Feature_Phone,4.0.7,False,2025-11-04 12:43:24,0.0
dev109607,cust109607,Android,1.7.15,False,,
dev109608,cust109608,Ios,2.8.18,False,2025-11-04 17:57:06,0.0
dev109609,cust109609,Feature_Phone,1.4.14,False,2025-11-04 16:07:18,0.0
dev109610,cust109610,Android,3.7.18,False,2025-11-04 00:45:18,0.0
dev109611,cust109611,Android,2.3.10,False,,
dev109612,cust109612,Feature_Phone,1.3.14,False,,
dev109613,cust109613,Android,3.5.9,False,2025-11-04 02:03:12,0.0
dev109614,cust109614,Android,4.7.10,False,,
dev109615,cust109615,Android,1.2.18,False,,
dev109616,cust109616,Android,4.4.15,False,,
dev109617,cust109617,Feature_Phone,4.1.20,False,,
dev109618,cust109618,Ios,4.4.0,False,,
dev109619,cust109619,Android,2.2.12,False,,
dev109620,cust109620,Tablet,4.3.15,False,2025-11-04 05:36:00,0.0
dev109621,cust109621,Ios,4.4.17,False,,
dev109622,cust109622,Feature_Phone,4.3.18,False,,
dev109623,cust109623,Ios,1.0.18,False,,
dev109624,cust109624,Android,3.0.6,False,2025-11-04 08:53:00,0.0
dev109625,cust109625,Tablet,4.8.15,False,,
dev109626,cust109626,Feature_Phone,3.9.8,False,,
